DATAFLOW,LAST UPDATE,freq,unit,age,icd10,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CH,2011,229.75,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CH,2012,225.09,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CH,2013,223.51,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CH,2014,219.58,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CH,2015,221.64,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CH,2016,216.24,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CH,2017,212.74,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CH,2018,209.42,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CH,2019,202.89,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CH,2020,196.21,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CH,2021,192.15,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CH,2022,192,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CY,2011,194.52,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CY,2012,205.86,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CY,2013,202.34,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CY,2014,200.39,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CY,2015,206.72,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CY,2016,193.8,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CY,2017,208.47,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CY,2018,204.56,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CY,2019,195.35,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CY,2020,205.46,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CY,2021,213.15,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CY,2022,188.78,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CZ,2011,301.25,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CZ,2012,298.33,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CZ,2013,289.66,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CZ,2014,284.55,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CZ,2015,278.62,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CZ,2016,277.03,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CZ,2017,272.89,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CZ,2018,272.08,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CZ,2019,272.38,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CZ,2020,267.97,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CZ,2021,257.03,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,CZ,2022,258.35,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DE,2011,263.26,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DE,2012,259.02,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DE,2013,257.92,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DE,2014,253.25,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DE,2015,252.09,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DE,2016,253.22,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DE,2017,246.55,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DE,2018,245.95,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DE,2019,243.75,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DE,2020,240.28,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DE,2021,235.74,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DE,2022,237.33,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DK,2011,317.34,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DK,2012,315.4,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DK,2013,301.57,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DK,2014,300.64,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DK,2015,292.29,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DK,2016,293.56,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DK,2017,284.68,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DK,2018,279.8,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DK,2019,282.5,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DK,2020,271.04,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DK,2021,270.58,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,DK,2022,259.62,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EE,2011,294.23,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EE,2012,291.94,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EE,2013,291.13,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EE,2014,299.41,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EE,2015,299.09,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EE,2016,287.6,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EE,2017,286.78,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EE,2018,292.44,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EE,2019,279.45,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EE,2020,265.03,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EE,2021,265.76,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EE,2022,246.71,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EL,2011,244.85,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EL,2012,248.44,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EL,2013,250.87,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EL,2014,249.46,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EL,2015,249.99,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EL,2016,249.45,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EL,2017,245.36,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EL,2018,241.69,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EL,2019,240.99,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EL,2020,240.76,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EL,2021,238.9,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EL,2022,229.97,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,ES,2011,244.07,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,ES,2012,242.66,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,ES,2013,238.94,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,ES,2014,232.7,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,ES,2015,230.62,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,ES,2016,229.8,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,ES,2017,226.63,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,ES,2018,221.89,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,ES,2019,218.29,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,ES,2020,214.51,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,ES,2021,213.31,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,ES,2022,212.91,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EU27_2020,2011,267.9,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EU27_2020,2012,266.32,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EU27_2020,2013,262.18,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EU27_2020,2014,259.25,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EU27_2020,2015,258.68,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EU27_2020,2016,257.06,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EU27_2020,2017,252.47,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EU27_2020,2018,249.6,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EU27_2020,2019,245.94,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EU27_2020,2020,242.13,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EU27_2020,2021,235.35,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,EU27_2020,2022,234.7,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FI,2011,225.85,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FI,2012,223.67,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FI,2013,223,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FI,2014,218.57,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FI,2015,218.72,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FI,2016,219.72,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FI,2017,216.9,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FI,2018,212.76,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FI,2019,214.54,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FI,2020,211.35,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FI,2021,209.89,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FI,2022,204.91,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FR,2011,252.75,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FR,2012,250.52,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FR,2013,246.18,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FR,2014,245.24,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FR,2015,245.14,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FR,2016,243.45,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FR,2017,238.91,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FR,2018,233.44,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FR,2019,230.68,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FR,2020,226.57,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FR,2021,222.57,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,FR,2022,222.37,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HR,2011,341.3,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HR,2012,336.51,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HR,2013,333.81,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HR,2014,336.42,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HR,2015,335.71,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HR,2016,333.86,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HR,2017,321.84,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HR,2018,323.86,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HR,2019,310.98,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HR,2020,303.87,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HR,2021,308.2,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HR,2022,302.38,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HU,2011,357.53,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HU,2012,361.08,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HU,2013,352.59,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HU,2014,348.14,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HU,2015,345.95,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HU,2016,345.33,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HU,2017,341.04,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HU,2018,335.65,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HU,2019,327.7,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HU,2020,320.87,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HU,2021,309.9,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,HU,2022,312.17,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IE,2011,298.87,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IE,2012,287.66,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IE,2013,286.47,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IE,2014,287.76,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IE,2015,274.74,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IE,2016,277.21,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IE,2017,266.6,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IE,2018,262.08,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IE,2019,261.52,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IE,2020,255.45,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IE,2021,248.02,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IE,2022,248.18,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IS,2011,262.17,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IS,2012,254.99,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IS,2013,252.08,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IS,2014,258.57,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IS,2015,244.15,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IS,2016,269.79,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IS,2017,234.16,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IS,2018,222.38,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IS,2019,235.3,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IS,2020,224.9,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IS,2021,217.02,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IS,2022,229.81,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IT,2011,260.66,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IT,2012,258.13,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IT,2013,250.63,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IT,2014,246.55,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IT,2015,244.64,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IT,2016,241.03,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IT,2017,237.86,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IT,2018,235.54,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IT,2019,230.93,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IT,2020,227.01,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IT,2021,221.53,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,IT,2022,218.66,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LI,2011,248.52,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LI,2012,191.42,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LI,2013,248.25,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LI,2014,202.97,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LI,2015,191.28,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LI,2016,197.37,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LI,2017,182.72,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LI,2018,172.12,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LI,2019,183.21,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LI,2020,182.88,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LI,2021,181.34,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LI,2022,167.84,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LT,2011,284.17,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LT,2012,278.14,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LT,2013,272.6,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LT,2014,276.22,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LT,2015,285.52,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LT,2016,280.66,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LT,2017,273.64,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LT,2018,272.76,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LT,2019,271.54,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LT,2020,276.47,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LT,2021,259.37,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LT,2022,261.53,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LU,2011,267.64,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LU,2012,265.8,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LU,2013,243.79,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LU,2014,260.71,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LU,2015,239.9,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LU,2016,235.45,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LU,2017,235.36,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LU,2018,225.8,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LU,2019,219.27,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LU,2020,203.11,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LU,2021,203.42,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LU,2022,195.43,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LV,2011,300.82,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LV,2012,305.34,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LV,2013,300.6,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LV,2014,299.33,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LV,2015,293.74,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LV,2016,294.61,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LV,2017,297.88,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LV,2018,293.86,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LV,2019,292.61,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LV,2020,296.52,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LV,2021,283.6,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,LV,2022,279.99,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,MT,2011,246.62,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,MT,2012,254.83,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,MT,2013,230.1,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,MT,2014,232.66,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,MT,2015,224.55,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,MT,2016,220.95,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,MT,2017,221.14,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,MT,2018,237.28,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,MT,2019,203.48,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,MT,2020,212.47,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,MT,2021,198.27,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,MT,2022,209.47,,
